,Tweets
3559,"@Princegiroinz @stacoiam @timtunday My special treatment for cockroaches during Covid was to turn them on their packs, pour handsanitizer then set them on 🔥"
3560,@DavidChenTweets Reading way too much into it. Happened to my oldest daughter 30 yrs ago. Carried on anyways with the 1 that showed up. Stay positive.  Could still be covid fear out there.
3561,"@tokenbliss1 @i_megusta @jamminjake49 @acoyne Name a single other vaccine that just stops working after a few months.  I dare you to.  lol the covid vaccine is one of the biggest failures in medical history, you're just shilling for pfizer now, for which they are thankful."
3562,"@shhewitt @drlorileeoates @z56cjt @geoffmeeker I'm sick of the masks myself but every 4 weeks I get infusions of Remicade that kills my immune system completely. I have yet to get covid. Prob because I barely go out in public. I shop with a mask, and I goto my in person recovery meetings that's about it for existing in public"
3563,"@RonnyJacksonTX I miss all his medical advice. You know, like drinking bleach for Covid and such."
3564,"COVID pandemic exposed inequities involving age, race, political affiliation
https://t.co/O2WMSxA0a5"
3565,"@RepGosar Total number of Americans killed by COVID 19: 1,000,000."
3566,@BoydMath And Covid also increases your chances of cardiovascular disease.
3567,@penguins @NHL Crosby with a concussion the same way Ovi had COVID during the allstar game. Needed a break.
3568,I wish I had thought of this when I pre-polled last week😢 I hadn't thought we'd be that far gone but it's entirely possible considering we are dealing with Morrison. Don't make the same mistake I did #Australia. Take your own pen to vote! (It will also limit any Covid transfer) https://t.co/D7PBpikpln
3569,@moonmiqotes also covid has been known to cause neurological problems so it would in theory make that worse
3570,"@loscharlos Anecdotally I can almost agree with him in terms of numbers.
Of the people I know who have  had covid without vaccination the vast majority don’t have long covid. I’d put the figure more at 5%. This percentage represents a huge number of people nonetheless."
3571,"I am perplexed that none of these ""scholars"" are even considering the injections as a possible cause of these symptoms. My God. 

""Long covid"" 🙄 never ever ever a vax reaction. Ever. Praise Pfizer 🙌🏽 🤮 https://t.co/gKuRwsZJIQ"
3572,AwesomeCapital: Inflation Is Top Concern Among Americans As COVID ... https://t.co/N1gxChxo39
3573,"@PeterHotez Teleologically, our immune system probably takes note of a virus that infects us with a different variant every 6-12 months and may provoke broader immune response, makes me guess that multivalent COVID vaccines will help us stay ahead even if not perfect match."
3574,@BallsackSports @Swarlayzers Told people from day one all size won chip during covid no one was there selfs
3575,"@AngryCardio @sdbaral There is a qualitative difference. Anyone who refuses to join in the covid mass hysteria, or even only to suspend disbelief about the most idiotic interventions, counts as a minimizer or denier. In contrast, it's virtually impossible to be viewed as a zealot in polite company."
3576,"Auditions pre-covid:

Show up
Do your best
Leave 

Auditions post-covid:

Free space in home
Set up lights
Adjust sound
Account for frame
Procure reader
Film/Do your best
Edit 
Condense file
Email into void
Look at self in mirror
Slowly deteriorate"
3577,"@heymrsbond This is something I think about constantly and when they took away the mask mandates last summer, it got me angry for this reason (amongst others). We indeed put our lives on the line every day and then they took away our only line of defense against Covid? Wild. Just wild."
3578,"Because of trumps administration Mexican immigrants were put in camps, sprayed with toxic chemicals for ‘covid’ and forced hysterectomies I dont care if youre Brazilian this is so fucking insensitive. Wilburs a mc streamer and its roleplay. Shut the fuck up 💀 https://t.co/y62mXJOqjQ"
3579,"The genocide of WW3 has begun! If you think you are safe, you are wrong! You government is plotting against you! The democrats/socialists plan to kill 7 billion people on planet earth! COVID failed, vaccine failed, starvation? Nukes? What next? They will not stop!"
3580,@an_leavy Covid drove many out of cities seeking to escape lockdowns
3581,"Interesting. They do not say if those Covid symptoms only occur in vaccinated people. I am not saying it does, only that it would be interesting to know. https://t.co/Xj9BjGjwiV"
3582,"@GovKathyHochul @NYCMayor 
Covid vaccine trial end dates: Pfizer-May 2, 2023, Moderna-Oct 27, 2022, Janssen-Jan 2, 2023, AstraZeneca-Feb 14,2023. https://t.co/4a7QkZxQGl ads prematurely claim them ""Safe &amp; effective"", fail to mention side-effects."
3583,@ai_clayton I presume you already know about The Covid Physician? @tcp_dr
3584,Daily Confirmed Covid Cases per 1K Population by County For AL   2022-05-13:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/5YG2RNzMMy
3585,How Australia saved thousands of lives while COVID killed 1 million Americans https://t.co/TqUgtSl5ky
3586,"historical retraces from highs
1929: -85% 
1987: -35%
2000: -50%
2008: -58%
2020 COVID: -36%
2022: -20% thus far (for reference, -40% brings $SPX down to about 2900 and -50% brings it to about 2400)

thoughts?"
3587,"@TerryBlacky @HenriBreboeuf @CBCNews Antivaxmask consider them discardable. This is why we are here today with the rules. But to your specific (CORRECT) point. Unless one had covid, ""comorbidities"" like diabetes, cancer, liver, etc were pushed out. Fatties died w/w/out covid. I wonder how many are  now w no rules."
3588,@JayHill223 @GumbeauxMike @peekoil00 @ArtysHouse @Max42119241 @haywood_herbert @ghurabaa_786 @SaraWar94800325 @YakkStack @DOGEANATOR @NNation37 @Truth_in_Number @andrew7rd @2_patriot17 @areyouawakeyet1 @oXMrsWarriorXo @Guern20 @NicoleSirotek Wasn’t the vaccine suppose to prevent you from getting covid? Did they die with or from covid? You should just continue on your hamster wheel and go get your 4th and 5th booster. You will be happy then.
3589,"Also, federal flags are at half-mast:

#Covid death toll close to 1M 😢 🇺🇸  https://t.co/3oXGF8bwJD"
3590,@HamCasual @alexandrosM The causes of death are comparable to things that can kill people anyway. Millions of people can die with hardly any difference noticed in everyday life. You can't highlight studied numbers to pump up fear of covid then hide data and assert vaccine safety from anecdote.
3591,@TryhardGodly @Luksalters @no_rj7991 @relevantnick @DiscussingFilm No Way Home made $1.8B and that was in December. The Batman was last two months ago. There was no covid in December 2021?. Hmm. Interesting.
3592,"Am I the the only one who thinks that it’s quite possible that the labor shortages in this country may be because almost
 1 million people, and climbing, have died of Covid 19?"
3593,"@PeterHotez Obvious vaccines aren’t enough. Modeling should be vaccines, masks  and only doing essential things! 42% of vaccinated have died of covid. In Miss. 51.9% fully vaccinated die die of covid. Sick of this half assed messaging. Peter won’t say masks now! https://t.co/QyHgjzTwvM"
3594,@cloudythembo i def understand i almost died from covid trying to graduate but if my dumb ass did it so can you &lt;3
3595,"Multiple #PhD positions in atmospheric modelling @LancasterUni 

- Assessing new sinks of atmospheric methane: what role does chlorine play?
https://t.co/PqxDdKqZAO

- Impacts of Covid-19 on UK air quality at street scale: lessons for Net Zero
https://t.co/8ucPFgEijk"
3596,@LennyforRI But you’ll sell us out to Pharma with mandates for indemnified Covid shots that don’t stop transmission because our uterus is all we own? No medical consent or bodily autonomy for the rest of our bodies? That’s following “the science? &amp; honoring consent?
3597,"@Brad_Plothow @MarieSnyder27 Lots of mass delusion going around. Covid denial, the rich are raking in the dough and global warming is on the verge of destroying the ecosphere. “Don’t worry, be happy!”"
3598,"@VictorianCHO I hope you feel better soon and bring back mask mandates.  Not everyone understands the implications of getting covid.
The hospitals are full."
3599,"credibility when you try to be nice to a remorseless criminal. There's a reason why you don't try to show your hand to a nasty dog; he'll bite it.
- He's been kind of ""social democrat"" during 2020 covid crisis. Unusual from him, but laudable.
- I often think the average french"
3600,"@GGallantGaming And once Covid is gone I would recommend getting the vaccine. Trust me, the vaccine would protect you from Covid."
3601,@jfxmcl @A_L_MacDonald I did slide. First game since before Covid. Broke my left wrist. Didn’t know it was broken (hit a line drive with both breaks.) but I was having trouble closing my glove. I had to use the right to secure the catch like a little leader. Ball caught my fingertip and broke it.
3602,"@Rosenlaw A reminder that since the 9/11 Attacks, the US Military gives all deployed personnel the ANTHRAX VACCINE, amongst others. Covid-19 is just one of about 20 the military requires. https://t.co/DTDOO9TnkJ"
3603,SF’s Bay to Breakers Race Returns Following COVID-19 Hiatus https://t.co/bwbVakLjjT
3604,I’m glad the covid panic madness is over in the US. Thank God.
3605,@ScottTerrioHMA @davidfrum Covid restrictions at the border.
