,Tweets
693,"@JohnRee58027351 @ptcjoneses @Lunatic__Fringe @Dalmane15 @OXHarryH1 @DrAcula987 @XRadarP That paper is about covid infection, not vaccination."
694,@DannysGirlxox Cause of covid apparently they aren’t doing m&amp;gs etc🤷🏼‍♀️
695,"So I hear you finally caught Covid. I am sorry and I hope you’re feeling better soon. 
 
If you encounter someone judging you for catching it, F’em. Chances are pretty darn good they will be next."
696,#nzpol. I would like verification that some anti- covid medication can only be prescribed to certain ethnicities. Am aware of such a case. The person concerned is elderly with compromised health. But denied a prescription.
697,"@IanKenyonNFL Are any Bucks fans actually upset? I think the “what if” of Middleton stings on this one. But the “what if” certainly stung more for the COVID year (probably win 70 games), and blowing a 2-0 lead to Toronto in 2019."
698,"@robertscribbler @NoLieWithBTC Native Americans get to vote, right?  GOP hasn’t done away with that yet have they?  

So by my count: Dems should have 75% of female voters, 100% of Native Americans, everyone one who knows someone died from Covid, everyone who knows someone whose family hurt by gun violence."
699,"@JuliaNEM33 @aafp These are the same primary care doctors that the CDC says we should get advice from about Covid.  

Meanwhile, what kind of Covid education is the CDC providing for doctors?"
700,"@FreeDomain890 @RT_com Russian state media is criticizing Canada for stopping antivaxxer movements, but at the same time the Russian government is applying COVID passports for people in order to let them enter public transportation, restaurants, cinemas, and threatening companies with -40% emp vac rate"
701,My job sent out an email about covid numbers rising &amp; saying they might implement WFH for the next 6 months just to keep people in the office from getting it. I hope they do because I’m really gonna be on the go 🤣
702,"Pondy sees daily COVID-19 cases in single digit, Health News, ET HealthWorld https://t.co/DAXhSCPulG"
703,For those of you who are interested in complications from Covid and the vax..it's astounding.What do you think? @thyroid_mary @JesseBWatters @aingelgrl @BellaFilAm @MsAvaArmstrong @catturd2 @dbongino https://t.co/WdMsV6XikX
704,"@MeetJess A couple years ago, I wrote and email to my MPP with the subject line ""Butt-swabs for COVID"".  

I think they might have misunderstood me."
705,"@e_fleury @Jul101Vie When I wear a mask because I’m immune compromised, I am doing all I can to protect myself. Is others see my example &amp; wear a mask to protect their loved ones, elderly, immune compromised or little ones, that’s kindness spread. I’d rather spread caring than Covid"
706,The Orphans of COVID: America's Hidden Toll https://t.co/AW9JmTekf9 via @YouTube
707,@misguidedjenni @ptv_official But Covid is over...
708,@VMSwiderski They need to take advantage of the covid moratorium and make payments while 100% goes to principle.
709,"U.S. Inflation Rate 
1/21 Biden inauguration CPI 1.4%
3/21 Biden signs $1.9 trillion Covid bill CPI 2.6%
7/21 Dems propose $3.9 trillion Build Back Better spending plan CPI 5.4%
11/21 Signs $1 trillion infrastructure pkg CPI 6.8%
2/22 Ukraine Invasion CPI 7.9%
4/22 CPI 8.3%"
710,"@PRGuy17 #ScottsSuperTax stinks especially for many of the people I know, single mums working in casualized low paying work but still considered essential workers, one of which had to work last week despite being Covid + (and she had to withdraw $20k of her super)."
711,Bring Covid pay back for the healthcare workers 😩 https://t.co/aKVUZ5AsSx
712,"@MikeJoPro It sure seems that way 

Covid was only a primer for staying tf home 

The media and far right have activated and radicalized many"
713,"A great article from @nytimes Australian bureau about how we did COVID in AUS, at the sad time when US deaths top 1M. Vaccine procurement was a massive failure, but trust and willingness to look out for others still saved countless lives. 🙏🏻 🇦🇺🦘 https://t.co/DhvOCKPr1B"
714,"@ptcjoneses @Dalmane15 @OXHarryH1 @Lunatic__Fringe @JohnRee58027351 @DrAcula987 @XRadarP Those aren't REALLY false positives.

Not like those guys are talking about.

Those are people with covid who may or may not have recovered fully.

Might play into long covid as well.

Early days, let's see what the researchers come up with"
715,"@PaulRoundy1 @Peradventur3 @EckerleIsabella @theadvocatebr The risk of winding up in hospital, on a vent, or dying directly of Covid may be small for children however, the risks of disease are high for kids. Besides MISC, there are long-term consequences like brain damage, increased risk of diabetes, fatigue, etc."
716,I don’t think masks are necessary. I don’t think the COVID vaccine is helpful. I don’t think @LoriLightfoot is a good mayor. https://t.co/ojyH9wjEd9
717,"North Korea COVID-19: there were 402,920 new cases of fever, 152,600 people recovered, and 8 people died. From the end of last April until 18:00 on May 15th, the total number of sick people nationwide was 1,213,550. The total number of deaths so far is 50.
https://t.co/huH8tH3qW2"
718,The Plot to Keep Meatpacking Plants Open During COVID-19 — ProPublica https://t.co/5GmeXaaiqQ
719,@dianaberrent I have a low white blood count. Maybe that would count. I just asked him about this on Thursday because I wanted a plan because our community is seeing a lot of Covid. He was adamant that I did not qualify until I turned 65.
720,"@ChiTownMark35 @WrestlingHumble They failed because:
1. It was a development program, so every top guy was sent to main roster
2. NXT biggest pros was the crowd and they changed because of COVID.
3. They couldn’t recruit because of COVID.
4. They moved from full sail university to CWC were the crowd is worst."
721,@RaunchyTomato I've heard Hiatus has a lovely pedicure package. I had an appointment to go the week we shutdown for covid so I've never actually been though.
722,Scots Covid contract tracers could be SACKED amid winding down of Test and Protect https://t.co/PVnhcYyC8B
723,@BZep @Rbird519 I highly doubt he ever actually got the covid shots. He didnt even vaccinate his kids.
724,"Covid is a virus not a medication! How rude of you to say my mother is getting older, bloody cheek! 🤬🤬🤬 https://t.co/wzn6FAjGKS"
725,@tweetraychang @tariqnasheed This. He’s no different from those who (wrongly) scapegoat Asians for Covid and is upholding the caste system that’s keeping him down.
726,"a day late and a dollar short doesn't cover it. it's been at least 2-4 weeks late with every wave, and god knows how many billions of dollars.

and now? if state govs have any leftover COVID money the fed wants it fed to pigs.

i'm real sick of this shit."
727,@nogulagsagain I'd say it's the politicians gulag when truth is revealed re covid etc or we find out the election  is rigged. Why. Even go ahead with it esp when  The #Eurovision2022 Song Contest they already know the winner. People wake up it's a lose lose  not a win win wef awaits signature
728,"Over 1,000,000 Americans have died from Covid-19. 

A study had shown that if we had healthcare for all in 2020 that number would only be 700,000."
729,Richard Epstein busted by the WayBack Machine attempting to cover up his repeated efforts to re-write history and hide his original ridiculously arrogant and scientifically embarrassing claims about how many American's would die from COVID .. https://t.co/H8arMpILql
730,some of the Covid coughs y’all have sound demonic
731,"@RawlinsonGerry @Spear_Owl @jeffreyatucker I remember Trump on TV saying Covid was a hoax, and his press secretary saying it would go away by itself in a matter of weeks"
732,@moorehn Upstate NY and multiple colleagues/students out with COVID. Had 20 staff out in my school last week.
733,"""We have not so much learned to live with COVID-19 as we have come to not really care any more about its lethal toll""
Canada reaches a grim milestone – 40,000 COVID-19 deaths /via @globeandmail https://t.co/02f9eajBkv"
734,"MELBOURNE, Australia — If the United States had the same COVID death rate as Australia, about 900,000 lives would have been saved.
For many Americans, imagining what might have been will be painful. But especially now, at the milestone of 1 million

https://t.co/XKizpScYKY https://t.co/fU07HvnmDq"
735,"I named this account after Trump - I loved Trump. It's so sad what happened to him. Mueller, COVID, everything. Trump was robbed a good tale in the history books about a President reelected, and we were robbed of the promises that could've followed. 

But now, history moves on."
736,@bennyjohnson This article says toddlers are being separated from their parents due to covid lockdowns that's sus
737,"A common company are trying to change the customers' aesthetics😅Is that rational😅When the western world ignore their people's living under the covid,their government will tell u guys that is proper way.That is DEMOCRACY and FREEDOM.😂 https://t.co/8wLveW15QF"
