,Tweets
3336,@SanFranspidey at least it won’t be covid
3337,"@brithume So Trumpers are back to their original position on COVID:

Let the old people die."
3338,"Ardern 20 April 2021 ""She reiterated people who are vaccinated can still get Covid-19 ""but they won't get sick and they won't die"".""

Ardern 16 May 2021: The PM is too sick to chair cabinet. 

I am too sick. I am too sick of Ardern telling us lies for her own political agenda. https://t.co/Mf0ROTfY3N"
3339,"She doesn't realize it.

But she's actually helping to make the case for why the Supreme Court should overturn Roe and return abortion regulations back to states.

If you don't like COVID restrictions, move to Florida.

If you don't like abortion restrictions, move to California. https://t.co/hc1VAFBwA6"
3340,"@AlboMP Good intent clearly your polling data indicates that mum’s with toddlers want to work 5 days week. The feed back we get is they want 3 days a week till kids go to prep, with Covid it’s happening anyway. Or is it now ALP policy that all mum’s with toddlers must work 5 days a week?"
3341,@SecretaryPete I am sure it’s connected to fuel and result of Covid but main cabin  airfare round trip from Seattle to Austin the end of June is $950! That’s the lowest rate. Please make sure airlines pricing is valid and not price gouging bc of high demand.
3342,"@CawthornforNC Madison Cawthorn LITERALLY voted against funding resources for Americans - COVID relief, infrastructure, health &amp; wellness, education"
3343,Daily Confirmed Covid Cases per 1K Population by County For AK   2022-05-13:  Latest Covid Insights by Our Analytics Team using USAFacts #datavisualization #datascience #analytics #healthtech #data #covid19 #publichealth #covid #globalhealth https://t.co/HTyWIsS5dQ
3344,@AuriolAuriol likely it is but nowadays it’s prudent to be Covid unless otherwise proven. The conflict between Rat &amp; PCar interesting &amp; points to another cause.
3345,covid: Karnataka: 5 regions account for over 44% of Covid compensation pleas | Bengaluru News https://t.co/gSDkTQOnT3
3346,@BrendanNyhan Anecdotal: I personally know more people who’ve gotten COVID in the last two weeks than at any other two week interval in the last two years.
3347,@NYPDnews Police officers who died from Covid-19 should also be memorialized and receive a candlelight vigil because it’s also a tragedy.
3348,"@DrEricDing My sister and her husband had covid twice, a few months apart. Did not receive vaccine."
3349,"@sdbaral Thank you, Professor of Eugenics @sdbaral 
✅Mandates = locked in our homes like China
✅Zoom School = child abuse
✅Masks = unconstitutionally locking down our faces
✅Covid is mild for normal people
✅If it isn't mild, don't be medically inferior, better luck next time. https://t.co/lab6oY70ed"
3350,@DrJWPalmer @AngelicaJNolan @femmequads @SarahHopewell3 @Kaputnik_2006 @rhiannon_osborn @KwasiKwarteng Remember the WHO counted someone that died after a car accident and snapped their leg as a covid death if they had covid within 28 days of the accident.
3351,"India govt. declares most populated state officially COVID free after widespread use of ivermectin:

https://t.co/RACorthtwL"
3352,@nicgaston will do when we can think of something covid friendly!
3353,"Andy Vermaut shares:Hong Kong Is Tracing Covid In Sewage. Here's Why: Hong Kong on Sunday announced that the COVID-19 virus continues to be detected in sewage samples from some areas in the city, indicating that there may be hidden cases in… https://t.co/LsKoXPvBPS Thank you. https://t.co/pIrOAL89GZ"
3354,"@ryder0723 @McGuire_Mike @MattDoyle76 He did miss some time to COVID and some minor stuff, true. Mostly they’ve been in a relegation battle and Busio isn’t built for that. He’s a technical attacking midfielder, not a sturdy physical presence. I hope Serie B works out for him"
3355,I saw @CSLewisOnStage production of CS Lewis’s The Great Divorce this afternoon in Nashville! It was a very intelligently done production I’ve been dying to see in person since before COVID and I’m glad it finally played near me! https://t.co/mjdacKAIFy
3356,"@sunriseon7 All part of the plan, the world economy needed to crash so the rich can steal from the poor..  6 million people dead, economies destroyed yet the entire world is silent on covid origins, this was no mistake.."
3357,Test 2 negative as well. COVID really did want nothing to do with me like a lot of people I know 👍
3358,Member Request ($NFLX): - Netflix share price is down almost 70% since the beginning of the year. and at July 2017 levels. They are considering a lower-priced service that would have advertisements. The company benefited greatly from $COVID as share prices increased by 121% in... https://t.co/gsYYaSJ2dm
3359,"This year has showed the bubble was absolutely not a fluke.

2021 was about injuries, Covid and the shortest off season in history. That year was the fluke"
3360,"#TRIPSwaiver proponents “have failed to demonstrate that there is any sizable latent production capacity for COVID vaccines and related supplies that is somehow held back due to intellectual property rights,” wrote 30 organizations in March: https://t.co/EsB51hC3Ik"
3361,@S_Steinhammer @fitterhappierAJ Find a way to homeschool. Avoid catching covid.
3362,@SpikeKavalench @heatherndoug @bcndp The Public believes Covid is over because they trust Dr Henry and Dix. They are in for a big shock after a few infections risk #LongCovid increases and Sweden is a great example of Failed Deliberate Infection. Also #BA4 and #BA5 Omicron now been designated as VOCs #bcpoli #bced
3363,"@TimWilsonMP @SenatorHume WHERE`s the emergency mobile homes for Northern Rivers?
Where`s the Assisted Housing for BUSHFIRE victims of Yrs ago before Covid? 
Where`s the STRANDED Aussies - promised home a few christmas` ago? 
actions - or NON-actions with your lot -says it all
Empty words from empty heads"
3364,"@pennslinger Nice. I even called them during COVID to see if they would do individual deliveries. 

Someday I'll get there ."
3365,"@Zero_Defence Hey ""truth warrior"" who says he died of covid?"
3366,Currently in quarantine pre-COVID test just took make sure I don’t possibly expose anyone to COVID *if* I test positive 🙂✌🏾
3367,"Hong Kong has logged more than 250 new Covid-19 cases, some tied to existing clusters, as authorities race to track a new outbreak restaurant in an industrial building in Kwun Tong."
3368,The Orphans of COVID: America’s Hidden Toll https://t.co/beE5JUBUCf
3369,@5_0Trading What happened to the covid thing?
3370,@ouijasama @edwardfrancis12 @BCGovNews Weird I've been exposed to covid without having the vaccine and I never ended up in the hospital and I never even had any symptoms in fact I never even got it even though my whole family has. I also am not getting flu shots as when I do get them I end up sicker than if I didn't
3371,"Delivery riders and vans are pretty much the only non-official traffic at the moment. Riders show an App, presumably with a semi-daily covid test result similar to the model currently used in Shenzhen."
3372,@SimonOnFilm Yeah it seems his one with Adam Driver probably got scuppered by covid ;-;
3373,@BrianMcLight Pre or post COVID my nerves wouldn't let me do something like that.
3374,"@perlmutations is right. 2022 and we are up to 1 Million Dead from COVID. #TrumpLiedAboutCovod
#TrumpIsStillLying https://t.co/5ZGQtAbTSb"
3375,@Moyorshola Collect covid pills too
3376,"@ProfPCDoherty on #774abc radio asking why we aren't getting more anti virals targeting Omicron. The US is offering it to all over 12yr olds, we need it for our general pop. to slow the cases of hospitalisations and long covid.  #CovidIsNotOver"
3377,@KevinJTraceyMD @MegSise maybe a therapeutic target for COVID-like disease processes???
3378,"@RightOfEast Vaccination ideology is making unvaccinated a new racial group to oppress and discriminate. Why can't people see the big red flag? This isn't public health! It's Men's greed for control, power, and profit. Covid is just the perfect excuse. Russia and China the perfect distrations"
3379,You mean like Trump knew Covid was coming and would be deadly and lied to us that it was the flu.  #VoteBlueIn2022 #VoteBlueToSaveDemocracy #VoteBlueToProtectWomen https://t.co/EcQwypv07N
3380,@gtconway3d Several tweets regarding deaths during his term. How about the hundreds of thousands who did not have to die from Covid if he did his job?
3381,"Inflation Is Top Concern Among Americans As COVID Takes Last Place

https://t.co/afkqQ3jyWL"
3382,"There are in the very least, tens of thousands in Australia suffering grief from all kinds of loss, including the tragic loss of loved ones which sadly continues during the ongoing COVID-19 pandemic. Lived experience of loss needs to be heard. #COVID19Aus #ausvotes #grief #auspol"
3383,@bullshitjobs Covid is far from over. Every time a mandate falls the cases rise. I’ve N95’d since the beginning and will so until there are zero cases left. Most of the public is not taking it seriously anymore.
3384,@KrisAbdelmessih @MonocleMan1 @AlbertBridgeCap Really cool (not the covid part)
3385,"Got COVID after 3 vaccines, &amp; masking- but probably got it on the plane since half the plane was masked. Not a bad case - but couldn't get Paxlovid as appointments to get them were a week out. What's the point? #UWMedicine #COVID"
3386,@TinyTinaTheCat Such a pretty cat. Is she vaccinated against Covid 19??
3387,"1/3 Kelly's dad died 21 days after taking the AstraZeneca vaccinemed. Medical authorities  and TV media told her family 24/7 that the vaccine would save her dad and others from COVID, in the end it was the vaccine that took Kelly's dad life away, not COVID
@AstraZeneca https://t.co/rAx43KOs6M"
3388,"He absolutely should, but why no trip to Wisconsin in December? - and don’t tell me Covid….both incidents are equally horrific committed by people with hate in their hearts - I know it’s too late but everything doesn’t have to be politicized https://t.co/807gFaqlgL"
